id,widget_id,person_id,link_id,category,name,value,value_num,creator_id,datetime,deleted
126,2,NA,2,NA,variable_10,NA,0,NA,2023-12-13 16:25:44,0
127,2,NA,2,NA,colour_pal_1,Set1,NA,NA,2023-12-13 16:25:44,0
128,2,NA,2,NA,colour_pal_2,Set1,NA,NA,2023-12-13 16:25:44,0
129,2,NA,2,NA,colour_pal_3,Set1,NA,NA,2023-12-13 16:25:44,0
130,2,NA,2,NA,colour_pal_4,Set1,NA,NA,2023-12-13 16:25:44,0
131,2,NA,2,NA,colour_pal_5,Set1,NA,NA,2023-12-13 16:25:44,0
132,2,NA,2,NA,colour_pal_6,Set1,NA,NA,2023-12-13 16:25:44,0
133,2,NA,2,NA,colour_pal_7,Set1,NA,NA,2023-12-13 16:25:44,0
134,2,NA,2,NA,colour_pal_8,Set1,NA,NA,2023-12-13 16:25:44,0
135,2,NA,2,NA,colour_pal_9,Set1,NA,NA,2023-12-13 16:25:44,0
136,2,NA,2,NA,colour_pal_10,Set1,NA,NA,2023-12-13 16:25:44,0
137,2,NA,2,NA,variable_name_1,Body height (centimeter),NA,NA,2023-12-13 16:25:44,0
138,2,NA,2,NA,variable_name_2,,NA,NA,2023-12-13 16:25:44,0
139,2,NA,2,NA,variable_name_3,,NA,NA,2023-12-13 16:25:44,0
140,2,NA,2,NA,variable_name_4,,NA,NA,2023-12-13 16:25:44,0
141,2,NA,2,NA,variable_name_5,,NA,NA,2023-12-13 16:25:44,0
142,2,NA,2,NA,variable_name_6,,NA,NA,2023-12-13 16:25:44,0
143,2,NA,2,NA,variable_name_7,,NA,NA,2023-12-13 16:25:44,0
144,2,NA,2,NA,variable_name_8,,NA,NA,2023-12-13 16:25:44,0
145,2,NA,2,NA,variable_name_9,,NA,NA,2023-12-13 16:25:44,0
146,2,NA,2,NA,variable_name_10,,NA,NA,2023-12-13 16:25:44,0
147,2,NA,2,NA,y_min,NA,NA,NA,2023-12-13 16:25:44,0
148,2,NA,2,NA,y_max,NA,NA,NA,2023-12-13 16:25:44,0
149,2,NA,2,NA,show_stays,FALSE,NA,NA,2023-12-13 16:25:44,0
150,2,NA,2,NA,stay_data_only,FALSE,NA,NA,2023-12-13 16:25:44,0
151,2,NA,2,NA,show_range_selector,TRUE,NA,NA,2023-12-13 16:25:44,0
152,2,NA,2,NA,synchronize_timelines,FALSE,NA,NA,2023-12-13 16:25:44,0
153,2,NA,2,NA,smooth_curves,FALSE,NA,NA,2023-12-13 16:25:44,0
154,2,NA,2,NA,draw_points,TRUE,NA,NA,2023-12-13 16:25:44,0
155,2,NA,2,NA,change_y_values,FALSE,NA,NA,2023-12-13 16:25:44,0
156,2,NA,2,NA,run_plot_at_patient_changeover,FALSE,NA,NA,2023-12-13 16:25:44,0
157,2,NA,2,NA,run_code_at_patient_changeover,FALSE,NA,NA,2023-12-13 16:25:44,0
158,2,NA,2,NA,colour_1,#377EB8,NA,NA,2023-12-13 16:25:44,0
159,2,NA,2,NA,colour_2,NA,NA,NA,2023-12-13 16:25:44,0
160,2,NA,2,NA,colour_3,NA,NA,NA,2023-12-13 16:25:44,0
161,2,NA,2,NA,colour_4,NA,NA,NA,2023-12-13 16:25:44,0
162,2,NA,2,NA,colour_5,NA,NA,NA,2023-12-13 16:25:44,0
163,2,NA,2,NA,colour_6,NA,NA,NA,2023-12-13 16:25:44,0
164,2,NA,2,NA,colour_7,NA,NA,NA,2023-12-13 16:25:44,0
165,2,NA,2,NA,colour_8,NA,NA,NA,2023-12-13 16:25:44,0
166,2,NA,2,NA,colour_9,NA,NA,NA,2023-12-13 16:25:44,0
167,2,NA,2,NA,colour_10,NA,NA,NA,2023-12-13 16:25:44,0
168,2,NA,2,NA,code,,NA,NA,2023-12-13 16:25:44,0
